alumni_ID,last_name,first_name,contact_date,status,need,notes
1097,Leborgne,Levy,3/8/2020,Good,,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede."
1098,Gear,Juana,10/12/2017,Struggling,,Aenean lectus. Pellentesque eget nunc.
1099,Cromwell,Editha,9/12/2015,Struggling,Yes,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
1100,McCrone,Roobbie,10/25/2017,Bad,,Maecenas pulvinar lobortis est. Phasellus sit amet erat.
1001,Woolham,Raquela,2/26/2020,Good,,Etiam justo. Etiam pretium iaculis justo.
1002,Nice,Selinda,4/15/2019,Struggling,,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
1003,Roakes,Fransisco,6/6/2017,Good,,Phasellus in felis. Donec semper sapien a libero.
1004,Proschek,Ives,12/22/2015,Struggling,Yes,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.
1005,Moreing,Verene,7/21/2015,Bad,,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.
1006,Stenbridge,Giacinta,7/21/2016,Bad,,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
1007,Aldin,Smitty,5/2/2016,Good,,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula."
1008,Coulbeck,Breena,4/14/2018,Struggling,Yes,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.
1009,Burgher,Linnell,7/2/2017,Bad,Yes,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.
1010,Bloor,Kristos,1/5/2016,Good,,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
1011,Gloster,Schuyler,9/6/2018,Struggling,,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
1012,Osment,Rollo,1/20/2018,Struggling,,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
1013,Lorant,Jamal,7/8/2016,Good,,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
1014,Scholey,Benedikta,9/17/2015,Good,,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus."
1015,Gash,Shina,3/22/2020,Struggling,,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
1016,Hatherleigh,Kaia,6/16/2016,Good,,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.
1017,Donlon,Torrie,9/20/2020,Struggling,,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti."
1018,Duester,Rheba,3/14/2017,Bad,Yes,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.
1019,Speeks,Hanni,9/20/2019,Bad,,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla."
1020,Hamal,Imogene,9/11/2019,Good,,Duis bibendum. Morbi non quam nec dui luctus rutrum.
1021,Bownd,Cortie,3/2/2017,Bad,,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.
1022,Malenoir,Dorice,4/24/2016,Struggling,,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices."
1023,Aspel,Edita,7/15/2018,Good,,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.
1024,Maude,Birgitta,6/21/2016,Good,,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
1025,McGaw,Ike,9/12/2018,Struggling,,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
1026,Edlington,Ephrem,8/31/2020,Good,,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.
1027,Hulme,Joachim,5/25/2016,Good,,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.
1028,Phelips,Thebault,9/22/2015,Struggling,,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam."
1029,Wane,Berkly,6/13/2015,Good,Yes,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.
1030,Battista,Brigid,6/27/2016,Good,,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
1031,MacInerney,Berri,12/21/2019,Bad,,Nunc rhoncus dui vel sem. Sed sagittis.
1032,Paulmann,Herculie,2/4/2015,Good,Yes,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl."
1033,Bennike,Lincoln,10/12/2015,Good,Yes,Maecenas pulvinar lobortis est. Phasellus sit amet erat.
1034,de Guerre,Cad,5/19/2015,Bad,,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.
1035,Keese,Tedman,3/23/2017,Struggling,,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
1036,Staning,Reynard,4/2/2016,Struggling,,Ut at dolor quis odio consequat varius. Integer ac leo.
1037,Bearward,Pearline,9/22/2018,Bad,,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque."
1038,Anthonies,Abbe,12/14/2017,Bad,Yes,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue."
1039,Brownlee,Giustina,6/21/2018,Struggling,,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.
1040,Tadman,Omar,5/5/2020,Struggling,,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.
1041,Robbins,Virginie,10/23/2018,Bad,,Aenean fermentum. Donec ut mauris eget massa tempor convallis.
1042,McCorkell,Vevay,9/7/2017,Struggling,,Morbi a ipsum. Integer a nibh. In quis justo.
1043,MacMeeking,Nerty,1/7/2017,Bad,,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.
1044,Rubinowicz,Constantin,2/10/2019,Good,,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus."
1045,Bagg,Cornie,11/18/2019,Struggling,,Aenean fermentum. Donec ut mauris eget massa tempor convallis.
1046,Pirri,Brnaby,11/21/2019,Good,,Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.
1047,Wetherby,Leeann,12/13/2017,Bad,Yes,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.
1048,Whistan,Orelia,7/27/2015,Struggling,,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
1049,Leithgoe,Kenna,11/2/2015,Bad,,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum."
1050,Rottenbury,Wilfred,8/14/2019,Good,,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum."
1051,Sedgmond,Olvan,1/4/2016,Good,,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem."
1052,Duly,Garik,5/5/2017,Struggling,,Suspendisse accumsan tortor quis turpis. Sed ante.
1053,Grandison,Antonio,6/6/2015,Bad,,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
1054,Imason,Ingemar,5/26/2015,Good,,Nunc purus. Phasellus in felis.
1055,Cullivan,Alfy,6/27/2015,Bad,Yes,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc."
1056,Lamperd,Maighdiln,9/7/2016,Struggling,,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo."
1057,Yelden,Thornie,9/24/2016,Struggling,,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem."
1058,Searby,Aime,1/6/2019,Struggling,,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
1059,Gartenfeld,Frederik,5/23/2020,Bad,,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
1060,Hubback,Kendricks,3/16/2020,Good,Yes,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.
1061,Douberday,Davida,9/3/2019,Bad,,Praesent blandit. Nam nulla.
1062,Stobart,Lezlie,12/27/2018,Struggling,,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam."
1063,Lamke,Hartwell,8/2/2019,Bad,,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
1064,Keemer,Neille,5/9/2018,Bad,,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.
1065,Szymonwicz,Eddie,7/7/2016,Bad,,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
1066,Ranstead,Auguste,5/3/2019,Good,,Fusce consequat. Nulla nisl. Nunc nisl.
1067,O'Cosgra,Gerda,7/12/2020,Good,,Duis bibendum. Morbi non quam nec dui luctus rutrum.
1068,Dinkin,Anita,5/24/2016,Bad,,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.
1069,Twinborough,Penny,3/21/2018,Bad,,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.
1070,Dignall,Melonie,1/29/2018,Struggling,,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
1071,Menary,Donal,3/13/2015,Good,Yes,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus."
1072,Bonnell,Davin,1/16/2021,Bad,,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.
1073,Adhams,Misty,1/17/2017,Struggling,,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.
1074,Linley,Jaquith,9/1/2017,Struggling,,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
1075,Haycraft,Magdalena,5/25/2019,Struggling,,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
1076,Robyns,Roth,1/20/2016,Bad,,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
1077,Hengoed,Gerhard,9/14/2016,Struggling,,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
1078,Dury,Pammi,1/11/2015,Bad,,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc."
1079,Mussilli,Ted,5/10/2017,Bad,,Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.
1080,Fateley,Travis,8/6/2015,Bad,,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl."
1081,Tregea,Gabi,1/30/2016,Good,,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien."
1082,Pfeffle,Jany,2/28/2015,Struggling,,Duis bibendum. Morbi non quam nec dui luctus rutrum.
1083,Deller,Cleavland,9/16/2015,Good,,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
1084,Dargue,Dacy,1/2/2015,Struggling,,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
1085,McSaul,Rey,8/17/2019,Bad,,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.
1086,Hanniger,Rossie,1/11/2018,Bad,,Duis mattis egestas metus. Aenean fermentum.
1087,Farbrother,Kirbee,4/7/2016,Struggling,,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.
1088,Antecki,Gerry,11/5/2017,Struggling,,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis."
1089,Curl,Karin,5/9/2020,Good,,Phasellus in felis. Donec semper sapien a libero. Nam dui.
1090,Siberry,Kirby,4/9/2016,Good,,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
1091,Grigson,Germaine,11/28/2020,Bad,,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
1092,Elger,Wilt,9/24/2017,Good,,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.
1093,Poyzer,Rhea,9/19/2016,Struggling,,Praesent blandit. Nam nulla.
1094,Clewlowe,Blair,4/12/2016,Struggling,,Morbi a ipsum. Integer a nibh.
1095,Brandone,Nerissa,11/26/2019,Good,,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.
1096,McGeachey,Debbie,2/18/2015,Struggling,,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
1097,Leborgne,Levy,1/24/2016,Good,,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
1098,Gear,Juana,3/15/2020,Struggling,,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam."
1099,Cromwell,Editha,2/15/2016,Good,,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
1100,McCrone,Roobbie,7/31/2015,Good,,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
1001,Woolham,Raquela,11/27/2016,Struggling,,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
1002,Nice,Selinda,3/20/2019,Bad,,Proin risus. Praesent lectus.
1003,Roakes,Fransisco,12/18/2019,Good,,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti."
1004,Proschek,Ives,3/15/2017,Bad,,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
1005,Moreing,Verene,2/11/2019,Struggling,,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
1006,Stenbridge,Giacinta,11/16/2015,Struggling,,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue."
1007,Aldin,Smitty,5/27/2020,Good,,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum."
1008,Coulbeck,Breena,9/22/2019,Good,,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
1009,Burgher,Linnell,5/30/2019,Bad,Yes,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.
1010,Bloor,Kristos,11/19/2015,Struggling,,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.
1011,Gloster,Schuyler,10/18/2020,Bad,,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."
1012,Osment,Rollo,5/1/2019,Bad,,Nulla nisl. Nunc nisl.
1013,Lorant,Jamal,1/22/2016,Bad,,Fusce consequat. Nulla nisl. Nunc nisl.
1014,Scholey,Benedikta,5/12/2019,Bad,,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus."
1015,Gash,Shina,12/12/2019,Struggling,,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.
1016,Hatherleigh,Kaia,2/22/2017,Bad,,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
1017,Donlon,Torrie,11/30/2018,Bad,Yes,In congue. Etiam justo.
1018,Duester,Rheba,8/28/2020,Struggling,,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.
1019,Speeks,Hanni,8/31/2015,Good,Yes,Etiam faucibus cursus urna. Ut tellus.
1020,Hamal,Imogene,11/1/2017,Struggling,,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.
1021,Bownd,Cortie,10/29/2017,Good,,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
1022,Malenoir,Dorice,1/7/2016,Good,,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.
1023,Aspel,Edita,9/6/2015,Good,,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.
1024,Maude,Birgitta,10/11/2020,Good,,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.
1025,McGaw,Ike,5/19/2018,Good,,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula."
1026,Edlington,Ephrem,1/31/2015,Struggling,,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.
1027,Hulme,Joachim,1/25/2015,Bad,,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
1028,Phelips,Thebault,8/11/2019,Good,,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.
1029,Wane,Berkly,8/18/2020,Good,,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
1030,Battista,Brigid,1/8/2018,Bad,,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
1031,MacInerney,Berri,8/28/2019,Bad,,Duis at velit eu est congue elementum. In hac habitasse platea dictumst.
1032,Paulmann,Herculie,1/22/2019,Struggling,,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."
1033,Bennike,Lincoln,10/21/2016,Struggling,,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
1034,de Guerre,Cad,8/24/2017,Struggling,Yes,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa."
1035,Keese,Tedman,5/10/2015,Bad,,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est."
1036,Staning,Reynard,5/7/2019,Good,,Aenean lectus. Pellentesque eget nunc.
1037,Bearward,Pearline,11/7/2016,Bad,,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque."
1038,Anthonies,Abbe,3/26/2017,Good,,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
1039,Brownlee,Giustina,5/3/2020,Good,,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl."
1040,Tadman,Omar,10/29/2015,Bad,,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.
1041,Robbins,Virginie,11/26/2018,Good,,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.
1042,McCorkell,Vevay,6/28/2017,Bad,,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.
1043,MacMeeking,Nerty,10/27/2019,Struggling,,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."
1044,Rubinowicz,Constantin,4/14/2018,Good,,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero."
1045,Bagg,Cornie,8/6/2016,Struggling,,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus."
1046,Pirri,Brnaby,3/8/2016,Good,,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue."
1047,Wetherby,Leeann,6/18/2016,Bad,,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.
1048,Whistan,Orelia,1/23/2019,Struggling,,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.
1049,Leithgoe,Kenna,8/28/2020,Good,,Aenean sit amet justo. Morbi ut odio.
1050,Rottenbury,Wilfred,7/18/2017,Struggling,,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.
1051,Sedgmond,Olvan,2/18/2018,Struggling,,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
1052,Duly,Garik,11/2/2016,Bad,,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
1053,Grandison,Antonio,4/16/2019,Bad,,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
1054,Imason,Ingemar,7/18/2015,Bad,,In eleifend quam a odio. In hac habitasse platea dictumst.
1055,Cullivan,Alfy,1/1/2020,Good,,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.
1056,Lamperd,Maighdiln,11/14/2019,Good,,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede."
1057,Yelden,Thornie,3/31/2015,Good,,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
1058,Searby,Aime,12/1/2015,Struggling,Yes,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat."
1059,Gartenfeld,Frederik,8/14/2017,Bad,,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
1060,Hubback,Kendricks,10/16/2015,Bad,,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.
1061,Douberday,Davida,10/14/2016,Good,,Nunc purus. Phasellus in felis.
1062,Stobart,Lezlie,4/25/2019,Struggling,,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus."
1063,Lamke,Hartwell,10/18/2020,Struggling,,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus."
1064,Keemer,Neille,3/3/2021,Bad,,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus."
1065,Szymonwicz,Eddie,10/24/2020,Bad,Yes,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
1066,Ranstead,Auguste,2/21/2020,Struggling,Yes,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."
1067,O'Cosgra,Gerda,11/28/2015,Bad,,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.
